"DATAPGTO","DIASEMANAPGTO","DOCUMENTOFORNECEDOR","DOCUMENTOSERVIDOR","LATITUDE","LONGITUDE","MANDATO","MUNICIPIO","NOMEFORNECEDOR","PORTE","SUBELEMENTODESPESA","TIPODOCUMENTO","UF","VALOR"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1360.8"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1360.8"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1360.8"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1360.8"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1360.8"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1360.8"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1360.8"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1360.8"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1360.8"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1587.6"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1587.6"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1587.6"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","453.6"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","907.2"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1587.6"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1587.6"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1587.6"
"2011-01-11","terça-feira","04094931001471","***.559.816-**","-43.227875125","-22.8766521182","DILMA 1","Rio de Janeiro","TRANSAMERICA FLATS LTDA.","DEMAIS","HOSPEDAGENS","CNPJ","RJ","680.4"
"2011-01-11","terça-feira","04094931001471","***.559.816-**","-43.227875125","-22.8766521182","DILMA 1","Rio de Janeiro","TRANSAMERICA FLATS LTDA.","DEMAIS","HOSPEDAGENS","CNPJ","RJ","680.4"
"2011-01-11","terça-feira","37069853000270","***.559.816-**","-47.887905478","-15.7940873619","DILMA 1","Brasília","BRASILIA PALACE","DEMAIS","HOSPEDAGENS","CNPJ","DF","210.0"
"2011-01-11","terça-feira","17314329000553","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.","DEMAIS","SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL","CNPJ","SP","152.4"
"2011-01-11","terça-feira","17314329000553","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.","DEMAIS","SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL","CNPJ","SP","35.0"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","2198.7"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","2198.7"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","2198.7"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","2198.7"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","2198.7"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","2198.7"
"2011-01-11","terça-feira","01943121000725","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","ESTANPLAZA ADMINISTRADORA HOTELEIRA E COMERCIAL LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","2198.7"
"2011-01-11","terça-feira","05072493000199","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","H.B. - EMPREENDIMENTOS, COMERCIAL E SERVICOS LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","662.24"
"2011-01-11","terça-feira","05072493000199","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","H.B. - EMPREENDIMENTOS, COMERCIAL E SERVICOS LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","774.69"
"2011-01-11","terça-feira","05072493000199","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","H.B. - EMPREENDIMENTOS, COMERCIAL E SERVICOS LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","662.23"
"2011-01-11","terça-feira","05072493000199","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","H.B. - EMPREENDIMENTOS, COMERCIAL E SERVICOS LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1549.38"
"2011-01-11","terça-feira","05072493000199","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","H.B. - EMPREENDIMENTOS, COMERCIAL E SERVICOS LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1549.38"
"2011-01-11","terça-feira","05072493000199","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","H.B. - EMPREENDIMENTOS, COMERCIAL E SERVICOS LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1549.38"
"2011-01-11","terça-feira","05072493000199","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","H.B. - EMPREENDIMENTOS, COMERCIAL E SERVICOS LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1549.38"
"2011-01-11","terça-feira","05072493000199","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","H.B. - EMPREENDIMENTOS, COMERCIAL E SERVICOS LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1549.38"
"2011-01-11","terça-feira","05072493000199","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","H.B. - EMPREENDIMENTOS, COMERCIAL E SERVICOS LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1549.38"
"2011-01-11","terça-feira","05072493000199","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","H.B. - EMPREENDIMENTOS, COMERCIAL E SERVICOS LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1549.38"
"2011-01-11","terça-feira","05072493000199","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","H.B. - EMPREENDIMENTOS, COMERCIAL E SERVICOS LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1549.38"
"2011-01-11","terça-feira","05072493000199","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","H.B. - EMPREENDIMENTOS, COMERCIAL E SERVICOS LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1549.38"
"2011-01-11","terça-feira","05072493000199","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","H.B. - EMPREENDIMENTOS, COMERCIAL E SERVICOS LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1549.38"
"2011-01-11","terça-feira","05072493000199","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","H.B. - EMPREENDIMENTOS, COMERCIAL E SERVICOS LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1549.38"
"2011-01-11","terça-feira","05072493000199","***.559.816-**","-46.5703831821","-23.5673865","DILMA 1","São Paulo","H.B. - EMPREENDIMENTOS, COMERCIAL E SERVICOS LTDA","DEMAIS","HOSPEDAGENS","CNPJ","SP","1549.38"
"2011-01-11","terça-feira","17314329000634","***.559.816-**","-51.2286604637","-30.0300367748","DILMA 1","Porto Alegre","INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.","DEMAIS","SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL","CNPJ","RS","348.55"
"2011-01-11","terça-feira","17314329000634","***.559.816-**","-51.2286604637","-30.0300367748","DILMA 1","Porto Alegre","INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.","DEMAIS","SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL","CNPJ","RS","257.3"
"2011-01-11","terça-feira","17314329000634","***.559.816-**","-51.2286604637","-30.0300367748","DILMA 1","Porto Alegre","INTERNATIONAL MEAL COMPANY ALIMENTACAO S.A.","DEMAIS","SERV.DE APOIO ADMIN.,TECNICO E OPERACIONAL","CNPJ","RS","1368.6"
"2011-01-11","terça-feira","05691015000329","***.559.816-**","-46.5502572477","-23.7103045","DILMA 1","São Bernardo do Campo","SCP ST. MORITZ","DEMAIS","HOSPEDAGENS","CNPJ","SP","375.0"
"2011-01-11","terça-feira","05691015000329","***.559.816-**","-46.5502572477","-23.7103045","DILMA 1","São Bernardo do Campo","SCP ST. MORITZ","DEMAIS","HOSPEDAGENS","CNPJ","SP","375.0"
